"data","Val0","Val1","Val2","Val3","Val4","Val5","Val6","Val7","Val8","Val9","Val10","Val11","Val12","Val13","Val14","Val15","Val16","Val17","Val18","Val19","ttype","cellnames","gmm_cluster"
"Ephys",0.00764634532895492,0.00106537242583315,0.00291303204175042,-0.00275715451656016,-0.00722930377912821,0.0156395302503934,0.00137028977033115,0.0033209046950658,-0.00716969940846763,0.00437659054717647,0.00150123939700195,-0.00537405518310852,0.00315305096910174,0.00471878449832178,0.00846191119757165,-0.0106726409856746,0.00745563895310986,-0.00700794209009144,0.00269895994381709,0.0120639905319616,"Sst","PS0817_E1-50_S19",5
"Ephys",0.000760565638406727,0.0125455041236721,-0.00588153730353178,-0.00166283100078061,-0.00591260130641213,0.041023691660504,0.00154405062097396,0.00480284011586205,0.0024340339741971,0.00446556691647103,0.00126845508246369,-0.0103009912475154,0.00686900906736946,-0.00269250775172627,-0.0105692336814457,-0.00830439275332253,0.00481772695034879,0.0010146652580453,-0.0228619748967708,-0.0125452481101332,"Sst","PS0817_E1-50_S26",3
"Ephys",-0.000524137465709593,0.0134839563778521,-0.00702074592031906,-0.00447340650060813,-0.00183666451986361,0.00956386578789312,-0.00715569416001124,-0.0082158131961327,-0.00223020901934939,-0.00197492859447792,-0.00907151132691269,-0.0187586861274793,0.00137565115534797,0.00517072646747116,-0.00351848860789392,0.016811492814392,-0.00828873613618367,0.00029241548287701,-0.0198519899353751,-0.00470682870540307,"Sst","PS0817_E1-50_S27",3
"Ephys",-0.000357891210647792,0.0141198480191766,-0.0078961971159852,-0.00643582872297232,-0.00533132953212653,-0.00564255628816436,-0.00974403449694188,-0.0105284741245071,-0.00517656721781214,-0.0012736454184958,0.00831924559147604,0.024371805510246,0.00521798151240298,0.0187327800265718,-0.0069685187044171,0.00940458197046191,-0.00175621293056974,-0.00179431232824653,-0.00236719068020152,0.010045013020368,"Sst","PS0817_E1-50_S28",3
"Ephys",0.00114442752307326,0.0146858864141313,-0.00669947146325993,-0.00124176488394837,-0.0105715072289458,0.0299852624485378,-0.0121380163186771,-0.00975170931765995,-0.00460965840835932,-0.000879021013916631,-0.000922147360063786,-0.00678302439373435,0.00952479527961081,0.00682095145691588,-0.0102078309650153,-0.00144670762935612,-1.19814022788062e-05,0.000214439235367531,-0.0426400694459263,-0.0153588668123627,"Sst","PS0817_E1-50_S46",3
"Ephys",-0.00075906563341901,0.0121910847177439,-0.00611945251167676,-0.00634595862402847,-0.00424527252840049,0.0095074118684313,-0.000584152011732928,-0.00319218518299764,-0.00110457657354878,6.27133438612658e-05,-0.00708540335636552,-0.0131382288806193,-0.00396825223878219,0.00988379113634182,-0.0034402173603365,0.0210134960796854,-0.0114902564911727,0.000790761216883878,-0.0205734369675789,-0.0103674170306163,"Sst","PS0817_E1-50_S52",3
"Ephys",0.0123121582297844,-0.00252993596548314,0.0159260528361869,-0.00480211960019026,0.010218774909079,0.00135579405506992,-0.00639241962474876,-0.0028812770723493,0.00344709025366454,0.000522287007939682,0.00674327254393053,0.00912080008448993,-0.00258572811344094,-0.000982585940589097,-0.00480384206172259,0.00234325096790044,-0.00984207609221114,0.00366327780795562,-0.00648839621054988,-0.00139080126240522,"Vip","PS0830_E1-50_S17",1
"Ephys",0.0122087688192107,-0.00121793881592745,0.0159279153313134,0.000662499254575813,-0.0116167735583222,-0.00479427687448868,-0.00652588918565385,-0.0029216399838899,0.0197803732310215,-0.00219798251645859,0.00555632073553794,0.00933391142833238,-0.0194107447095088,-0.0271088605069809,-0.0210121498925554,0.0121908874385705,-0.000624475866372513,0.00552069102722848,-0.00529930861675433,0.00206141150251396,"Vip","PS0830_E1-50_S26",1
"Ephys",-0.0166773140252687,-0.0101304977723925,0.00355954193332068,0.00199953833673219,0.000604543730927302,0.000771463921685057,0.0322820406215422,-0.0484062560139791,0.00521193334671125,0.0325808101208575,0.00286562581289312,-0.00110656932266522,0.0072185822062251,-0.00767532570191265,0.00269362003015817,0.000150928600563872,-0.000638727296749535,0.000151384084374309,-0.00376074848379473,0.0100982819738006,"Pvalb","PS0830_E1-50_S70",5
"Ephys",-0.01641765195815,-0.00858795039264472,0.00519477113628221,0.000530908510892161,0.000630204293824569,0.00170415730810421,0.00188103052324947,0.00114826801698178,0.00294083541912931,-0.00465508190574706,-0.00662268141794973,-0.000418741446236399,-0.0254281297167234,0.0205139670838368,-0.010085058244109,-0.0161505546190328,0.00242234530358714,-0.00106991613293991,-0.000807635713688817,0.00633900736559091,"Pvalb","PS0830_E1-50_S83",5
"Ephys",-0.0184203651929927,-0.00936599705121215,0.00608839562125414,0.00163268257248902,-9.4798321265342e-05,0.000980125076292731,0.00186527797179243,-0.00331453246784393,0.00182495436205509,0.00117058890232894,-0.00433497749447849,-0.000927961023788287,-0.0115843369675412,0.00879999778660032,-0.00450382370896829,-0.00949041132761699,0.00300298686834063,0.000151631677066084,-0.00216685023493804,-0.00414787565762861,"Pvalb","PS0830_E1-50_S85",2
"Ephys",0.0136320694040572,-0.00538273124831399,0.0161261795329275,-0.00468443753607794,0.0182590840356643,0.00553337638423306,-0.00256542283284719,-0.00583668620625281,-0.0146601351976471,-0.00366985783515498,-0.000941091069192046,0.00945076332792634,-0.00586088122897427,-0.0135908087079246,-0.0033780968652461,-0.000973664449740499,-0.0224043154282072,-0.0293132457291724,0.0058156216550948,-0.00271489957366914,"Vip","PS0921_E1-50_S06",1
