"data","Val0","Val1","Val2","Val3","Val4","Val5","Val6","Val7","Val8","Val9","Val10","Val11","Val12","Val13","Val14","Val15","Val16","Val17","Val18","Val19","ttype","cellnames","gmm_cluster"
"Expr",0.0301205195889524,-0.0160504936532044,0.00750439033549212,-0.0038416222333977,-0.0264915503014783,0.00974438265925911,0.00945150209760848,-0.0140305993359398,0.000983598271156242,0.00257210871989775,0.00130840248494533,0.00243735719507774,0.000960539042534795,-0.00228456889646487,-0.0148294805913981,0.00534465622770811,-0.00446219297611526,0.00102052580850633,-0.00118213444430856,-0.0202230785410351,"ET","20171204_sample_2",2
"Expr",0.0309123712954461,-0.0169767875324802,0.00970982626112902,-0.00351818333985644,-0.0119021473294234,-0.0159466169788901,-0.00220087832161504,-0.000670702627447487,-0.00632891674009883,0.0046972821516651,-0.00129724666872995,0.00642882978154459,-0.0341588764783698,-0.0132008249960101,-0.0246561144643658,0.00719064295436385,0.00463227984528172,0.00678512848844396,-0.00618213263880212,-0.0163886916793938,"IT","20171204_sample_4",2
"Expr",0.0314589968130764,-0.0195653838011192,0.00799839035051302,-0.0113369646480035,-0.0469320544182025,-0.0333892934252166,-0.0270726467374721,0.018659182767699,-0.018474193073436,0.0201153380845934,-0.018697839111765,-0.00544754798075368,0.0277536081804069,0.00785358833556615,-0.0208075129269988,-0.0270390665143781,-0.000232277179672643,0.00674825943574888,-0.00436572910397563,-0.0414226765655532,"IT","20171204_sample_5",2
"Expr",0.0309679551425353,-0.0168408484936614,0.00907932974477408,-0.00513976023213869,-0.0556071636464646,0.0377330193802166,0.0361573904549638,-0.0409058676348757,0.0353904854764721,0.000185323488331959,-0.00175200878359374,0.00245661104178962,-0.0104776762665954,-0.0105457809230993,-0.0177187614960102,0.0251690483924656,-0.0121542277272403,0.0100082586415443,0.0014320972409328,-0.0111107982750033,"ET","20171204_sample_6",2
"Expr",0.0345599649644142,-0.0228911517371476,0.0225023126281153,-0.0130835028254694,-0.16043970708307,-0.0467102601186602,0.0142752928706525,0.0260372031801502,-0.034801188994125,-0.00439643464314629,0.00604897095523,-0.00491198455741754,0.00391190802142456,0.0039051337794309,0.0374720906241874,0.00248354106358145,-0.00322495748408096,-0.000501694741688722,0.0146436551190939,0.0285454362926169,"ET","20171207_sample_1",1
"Expr",0.0349135272426981,-0.0236338779780356,0.0246602738112706,-0.0154623039174662,-0.193471640673773,-0.0669128431497421,0.00264454106784346,0.053594877736831,-0.0757910763030356,-0.00371677685514625,0.00838586689265233,-0.0107954263857404,0.0172395234912279,0.0109361713865309,0.0633217161514811,-0.00458096827926568,-0.00666451127996423,-0.00733494823719433,0.0266592671558167,0.0465862126530552,"ET","20171207_sample_2",1
"Expr",0.025299946241633,-0.0151215321621514,-0.00801859320657069,-0.0161021307957684,-0.0177041473728581,-0.0268579894978649,-0.0600984151592121,0.0249100116469665,-0.00628768913694605,0.0415083239046141,-0.0404261357371492,-0.00830884023986112,0.0590849015334283,0.0152571721327415,-0.0674619371803735,-0.0389626816562608,-0.00904013761694686,0.0143342292163877,-0.0151526400332463,-0.0664823472118729,"IT","20171207_sample_6",1
"Expr",0.0277568844763704,-0.0177527796589139,5.24798159551698e-05,-0.0167057362901893,-0.0591277082995799,-0.0441765370853296,-0.0406704376710174,0.0377747768164082,-0.0335277531403319,0.0326325963289439,-0.0312315304765814,-0.00981171669412056,0.0457729512040383,0.0121937712344791,-0.037238376670721,-0.0387354131332566,-0.00314438042983807,0.0102043934947926,-0.00652920197607811,-0.0471613694745825,"IT","20171207_sample_7",1
"Expr",0.0292661418915024,-0.0148546483791794,0.00597893939184813,-0.000616591077420094,0.023538942633867,-0.00846025349473318,-0.0260663703261098,-0.00617325418833564,0.0185024103886424,-0.000573919763542109,1.33657912710462e-05,-0.000527482715063537,0.00671571875446835,0.00327995033571236,0.00842082950422586,0.006350366252713,-0.00780757143413222,0.00121782980389531,0.00555092243272718,0.0180496735391778,"IT","20171219_sample_1",2
"Expr",0.0312773927241057,-0.0175527902077292,0.0105792928520142,-0.00450254842839837,-0.0309870807329511,-0.0250692212448167,0.000368901860345019,0.00989360096628322,-0.0204863323755155,0.00354005815483711,0.0022917568845545,0.00548209994242214,-0.0153922610887964,-0.00189941821731899,-0.0117431768587565,-0.0125389259635049,0.0109497518512432,-0.00199123884017825,-0.00639822127243857,-0.0176889226195011,"IT","20171219_sample_2",2
"Expr",0.0297255867616203,-0.0153641829454254,0.0072998774144251,0.00145722710566123,0.0246233781333221,-0.00483188303910602,-0.0299428192134219,-0.00012097658370245,0.00833342879711028,-0.00172652800844921,0.00213565345515979,0.00168521659546357,-0.0107770712621319,-0.00180681124483233,0.00978635607582807,0.00836027325036536,-0.00613279762370136,0.00495413302179291,0.00601888507180862,0.038772038620294,"IT","20171219_sample_3",2
"Expr",0.0282693496195448,-0.0133329067814005,0.00590927525381692,-0.00332544762794223,-0.0491829673993213,0.0368571573795104,0.0227636263880212,-0.0326846919954356,0.0281214398035355,0.00148772650370569,-0.00174100305802648,0.00237302064825555,-0.0105942909657071,-0.00664968502993377,-0.0148267164253567,0.0122214003952464,-0.00506248494672757,0.00636108875715742,-0.00067381441096175,-0.00796160601832464,"ET","20171219_sample_4",2
"Expr",0.0303881817429376,-0.0165916467911116,0.0136195734432296,-0.00660911046362304,-0.115476680911054,0.0439803400638135,0.0414899284974516,-0.0527011025290432,0.0720425420103392,-0.00866381009922084,0.000516371429156904,0.00355933211313237,-0.01917655008496,-0.011974895107814,-0.00943800856153108,0.0363165870683494,-0.0133713976300576,0.0183086909147816,0.00139127801292759,0.0157282676979487,"ET","20171219_sample_6",2
"Expr",0.0248258710530214,-0.00896064707206112,-0.00124564903893345,0.000687677250272558,0.000228094339349187,0.0209323017236006,-0.00691555202323247,-0.00326694860801342,-0.0262945356529244,0.00509948529954619,0.00528792300988656,0.00556436872412287,-0.00617889556951639,0.00276141652429986,-0.00826975307190235,-0.0151906300792643,0.00672910549430987,-0.00071442367715755,-0.00277204731823789,-0.0077631110435546,"IT","20171219_sample_7",1
"Expr",0.0317754100526227,-0.0202428991065059,0.0165954854021517,-0.0133262425591635,-0.108839222958528,-0.0661294074031173,-0.0435157331439125,0.0571239075124144,-0.0679878016032569,0.00466138962209267,-0.00272551300820035,-0.00998626535880728,0.0418065255408158,0.0172912573626805,0.0202479056082253,-0.0341039506720885,0.00508112340583862,-0.0154695783800967,-0.00390371390759056,-0.00763201562458514,"ET","20171219_sample_8",2
"Expr",0.0273707056606499,-0.0125386089347334,0.00777199037686297,-0.00434109413950825,-0.0753403892221243,0.0562866265710353,0.0310515441365534,-0.0522390656809059,0.0629116194761108,-0.00220715301477354,-0.00411050798735174,0.00244038246674022,-0.0157675560394562,-0.0095882482242551,-0.0158594347629941,0.0210969234619983,-0.00655802022269471,0.0115667567668641,-0.000328026897903829,-0.00228335102177706,"ET","20180102_sample_1",2
"Expr",0.0314849768819197,-0.0181420318378675,0.00984918547284387,-0.00491442917034306,-0.00417252005406389,-0.0278309333121103,-0.0603427843186585,0.00721647442836655,0.0109806892614753,0.00983591946434484,-0.00721218706146998,0.00859323294804953,-0.0352711696346959,-0.010362062314281,-0.0383823078820648,-0.00366545956661251,0.0113078256654658,0.00945195055284381,-0.0209689479841798,-0.026636643634604,"IT","20180102_sample_2",2
"Expr",0.0217203461310331,-0.00675406269806152,0.00284502086483888,-0.00178249635828663,-0.0311290046036074,0.0451335112223192,0.0127110802802562,-0.0351031077443109,0.0406259843018496,0.0043082621642106,-0.00741052514471919,0.000951212377152635,-0.00432539929903905,-0.00234894607065813,-0.00897445489033369,0.00196731946448802,-0.00027064151172493,0.00354628175665472,-0.000254942791685302,-0.00426577476956762,"ET","20180102_sample_3",1
"Expr",0.0330359472012315,-0.0206625602192098,0.0199811620488688,-0.0121239962696399,-0.160891397806364,-0.0410724294073507,0.00904638734540114,0.0312130058198052,-0.0470681892078303,-0.00168117312131958,0.00588797217420196,-0.00655425413737928,0.00495848802662139,0.00656276477545475,0.0446386090121461,-0.00315690895872878,-0.00448566079282617,-0.00291368866253773,0.0217291032342259,0.0349925050553483,"ET","20180102_sample_4",2
"Expr",0.0308754298300253,-0.0174398158066079,0.00631590782057304,-0.00645023950658324,0.00356239032432077,-0.015346136971012,-0.0565210898839422,0.000354146700189778,0.0184405834457119,0.0169226210515594,-0.0158028566330054,-0.00096047423920136,0.0318907102879195,0.0136186457316022,-0.0272960998966621,-0.0257041126538275,-0.000656684309250547,0.00107390816696106,-0.012937484078124,-0.044733038112985,"IT","20180102_sample_5",2
"Expr",0.0154542361659967,-0.000807062187666815,-0.00130205378780873,-0.00122339298989515,-0.0295593699962866,0.0445120628954512,0.0113394945503621,-0.0237049913924341,0.0264728602085859,-0.00213966199304008,0.00303204534628129,0.00341261098835158,-0.00133566450666131,0.000130294035325535,-0.011170331301537,-0.000870514562051198,-0.00592838984469023,-0.00669183642823278,0.00172950826916427,-0.00654287250270801,"ET","20180103_sample_1",1
"Expr",0.036222443129456,-0.0253203283134033,0.027966724614815,-0.0179646085616334,-0.235069701924912,-0.0805861920612223,0.00138805444215408,0.0655776292717864,-0.0905607106618396,-0.00331329361058117,0.00964686598420923,-0.0141516601058633,0.0222083790620264,0.0154295874853215,0.0844093311866527,-0.00770583722882573,-0.00886544511392674,-0.00652198804644951,0.0378520161964603,0.063337968129984,"ET","20180103_sample_2",1
"Expr",0.0282906551113064,-0.0135557239898891,0.00570502181606147,-0.00295881087240916,-0.0288503398286739,0.0358756785314585,0.0100262638941466,-0.0285450404066791,0.0202807812727117,-0.00201238736392088,0.00251260636752096,0.00267829555813005,-0.00396433906758993,-0.00654762978069471,-0.0193071837557784,0.0111129098695003,-0.0038653992968564,-0.00262527295215751,-0.00896841596281554,-0.0167629988190261,"ET","20180103_sample_3",2
"Expr",0.0298427478895994,-0.0158918813045938,0.00791479509009801,-0.00273434967046882,0.0119476641111313,-0.00801378471148723,-0.0323990342706882,-0.0119260613654873,0.0297903033936815,0.00308110411048742,-0.00613933262995722,-0.00133940475980786,0.0170990173960876,0.0117879199518586,0.0197936999223885,-0.0274692528462597,0.00949952392393573,0.00208874759186581,-0.00311658580414126,-0.00492549305767629,"IT","20180103_sample_5",2
"Expr",0.0308578458753255,-0.0171139553636364,0.00871346476790229,-0.00308872774359587,0.0141194631506559,-0.00783510444570836,-0.0510754411291605,-0.0105814950663289,0.0349112532648266,0.00407656732465661,-0.00696949271581677,-0.00156814805801156,0.0240394548011432,0.0143506222243907,0.0176566884050833,-0.0252347274437428,0.00529954425565487,0.000227617958656275,-0.00213401840591356,-0.0115704606342277,"IT","20180103_sample_6",2
"Expr",0.0287221460247156,-0.014943575783538,0.00827411642269447,-0.00285872732611955,-0.00260993956222488,0.00627623504903581,-0.0321433181677938,-0.0168975905766017,0.0388398436518683,-0.00353194064000189,-0.000497746879491708,-0.00143691944943276,0.0184223882815172,0.00729540911045842,0.0115064250106026,-0.00147758641956259,-0.00424877246982565,-0.00254516644232162,0.00216976016735557,-0.00430287646902245,"IT","20180103_sample_7",2
