"AP.Fano.factor","AP.amplitude..mV.","AP.amplitude.adaptation.index","AP.amplitude.average.adaptation.index","AP.coefficient.of.variation","AP.threshold..mV.","AP.width..ms.","Afterdepolarization..mV.","Afterhyperpolarization..mV.","Burstiness","ISI.Fano.factor","ISI.adaptation.index","ISI.average.adaptation.index","ISI.coefficient.of.variation","Input.resistance..MOhm.","Latency..ms.","Latency....20pA.current..ms.","Max.number.of.APs","Membrane.time.constant..ms.","Rebound..mV.","Rebound.number.of.APs","Resting.membrane.potential..mV.","Rheobase..pA.","Sag.area..mV.s.","Sag.ratio","Sag.time..s.","Spike.frequency.adaptation","Upstroke.to.downstroke.ratio","Wildness"
3.96900403828343,97.2878150641918,0.713558325048222,1.17381688308368,0.263997094910532,-44.0091267228127,1.19999999999998,0,-1.41772627830505,0.611940298507463,0.00276658595198913,1.5906432748538,2.53102149352028,0.31558285991117,113.450759833058,61.12,38.6,22,12.0314388633986,3.16218295478286,0,-70.1149203687906,120,46.6731679064037,1.20916581096543,0.50656,0.833333333333333,3.63906976259747,0
2.4049005033006,102.040879428387,0.904810934970142,0.989830361195962,0.212983643251126,-46.829842031002,1.20000000000001,0,-0.43453648686409,0.260042283298097,0.00180884241435563,0.819391634980989,1.39496397194366,0.277207206931052,115.032886952162,140.76,87.84,26,16.4713213623952,4.739403243128,0,-71.3529561519623,100,48.5413872709871,1.34397824162001,0.52764,0.733333333333333,3.57474791247271,0
4.17845118319802,93.8744507730007,0.588978840431974,1.0199512075601,0.286900000694912,-41.4273664355278,1.35999999999997,0,2.59877741336823,0.531003382187147,0.00449365667574932,1.94560669456067,1.74179961761447,0.34991850650127,128.009014981134,151.04,91.28,17,14.2551450812391,1.41003779036961,0,-71.568008685112,80,0,1.08429153671343,0,0.888888888888889,4.05094687652092,0
3.94983506037882,94.5838764309883,0.654061642324218,1.01381025637344,0.238040318820078,-44.0932996571064,1.31999999999999,0,0.927560031414032,0.782131661442006,0.0106682357934499,1.60119047619047,9.93803553665563,0.489011371773349,86.8868508165081,133.56,72.68,14,15.4859378045054,2.53585895426943,0,-70.9855164214969,160,0,1.2026537783585,0,1,3.95051404045603,0
3.74725218201706,90.9533314406872,0.789739764299492,0.972043019216583,0.257115464153723,-43.0283024907112,1.52000000000002,0,-2.68858671188354,0,0.0169578053071397,0.791666666666667,1.4875549530701,0.498609785631818,127.759576916695,224.28,109.16,9,25.2983393077228,6.92995164364012,0,-67.4042143344879,60,44.6317729043955,1.44218104409476,0.49208,0.8,3.72306329000165,0
3.75511596408599,92.0249074697495,0.571530649289602,1.02665758421682,0.242162607424946,-41.7502671480179,1.60000000000002,0,-0.6868876516819,0.673952641165756,0.00536906662728385,10.0526315789474,2.84369625729316,0.34590174213649,220.187813714147,69.92,41.72,14,21.8061899001359,3.23107423127438,0,-61.2797762535512,40,0,1.09542418686507,0,0.75,4.41093104529968,0
1.18240495327598,88.6104926466942,0.936613487007089,0.994892744797825,0.139220727729334,-32.6241068542004,1.76000000000004,0,-5.75397163629532,0.181270903010034,0.0015380072689596,1.37546468401487,1.10517172337216,0.2120709008036,144.128317780793,334.88,110.84,18,20.8919934947413,0.521762163762197,0,-62.628464461863,63.1578947368421,0,1.04968482297621,0,0.8,3.95811905862892,0
4.51353065810617,96.5481325984001,0.60936638597616,1.06182913059735,0.270584085909417,-48.231165856123,1.44,0,2.15661898255348,0.306740027510316,0.00356139266198283,3.64285714285714,1.94690765343401,0.307860986143069,161.243067290634,85.16,54.48,16,23.0187651012704,4.52220440208434,0,-67.4653268247843,60,33.5394453807177,1.27851677534443,0.38708,0.777777777777778,3.87072900104439,0
0.928787546004068,98.4029807150364,0.881057229312012,0.98564503788232,0.11196775358807,-43.3678105473518,1.75999999999998,0,-1.29996985197067,0.253661685758164,0.00298966226770806,1.34938621340888,1.48476052249637,0.224330641983818,152.795269380191,218.04,101.12,11,22.6206128596452,5.20361027842317,0,-63.1254733085632,20,0,1.15379698694563,0,0.833333333333333,5.26915091532266,0
4.71763735151644,94.370249658823,0.684545858430835,1.00934729777943,0.26678250373092,-45.0772568583488,1.39999999999998,0,1.66894122958183,0.539280958721705,0.00445992098287348,6.08403361344538,2.15545959285937,0.340079186401971,118.752089922627,101.48,64.12,16,22.3840019817421,5.07343542880458,0,-64.5649971812963,60,37.7424543887379,1.25204497670923,0.4334,0.777777777777778,3.76287521165151,0
2.48241631590958,93.3276265859604,0.71228846219191,1.00731970323206,0.214480283129778,-47.7445349097252,1.20000000000001,0,3.841333091259,0.704517704517704,0.00231800024013049,12.6813725490196,3.95621224507272,0.299620349578025,76.6650081142074,76.24,53.24,24,18.6813107922091,5.79092296512326,0,-67.6823491603136,61.3333333333333,45.5198915873468,1.40713338762232,0.52408,0.846153846153846,3.40621813894392,0
1.52696563283221,93.8943661749363,0.903416879123986,0.991393136615344,0.156330467189012,-35.6613285839558,1.20000000000001,0,-1.24377757310867,0.556179775280899,0.00143558553936658,2.11809523809524,1.13791188174714,0.242734400740724,120.045825294441,114.32,61.32,25,12.8381758574327,3.01988261401033,0,-64.2781575635076,90,33.4465930713714,1.181623023433,0.36516,0.785714285714286,3.68348048816977,0
1.79499375194894,80.3433544933796,0.914292979584907,0.993582194487726,0.178402362294322,-33.4578566253185,1.51999999999997,0,-7.87836685776711,0.36896046852123,0.00170744191995907,1.68402366863905,1.14485468087054,0.222061129914195,104.025816102823,151.24,79.96,18,18.8105359596378,1.37386168749866,0,-64.2559457734227,100,0,1.02827271598489,0,0.8,3.75190753089347,0
1.52585033024118,91.4979316294193,0.848975286597318,0.996385367842956,0.154822918344155,-36.7370918393135,1.51999999999997,0,0.230226665735245,0.357907253269917,0.00165885780695239,1.58114558472554,1.14649500685922,0.230668620710206,134.745468137165,159.28,83.6,20,16.9351585124298,0.973392595871822,0,-64.1132577821612,100,0,1.06035798928172,0,0.818181818181818,3.7197128315615,0
3.40481302072821,95.2253863215446,0.725982187614579,1.00328832796221,0.247257296230798,-44.3471148610115,1.31999999999999,0,-0.778272747993469,0.419548872180451,0.00336264411725693,3.88636363636364,1.75874282457354,0.350625005182239,242.000339242319,166.16,80.48,22,23.1667532053359,5.49688273892681,0,-63.142297321558,20,45.5404496003686,1.12416896893961,0.42852,0.571428571428571,3.85963750667466,0
1.6146757597775,94.1664353013039,0.937955692540818,0.996540439604428,0.158941776997381,-33.2421325147152,1.12000000000001,2.14264541864395,-5.70572540163994,0.653206650831354,0.00175441087884918,1.54181138124499,1.50232424972812,0.26642238116584,125.893601328135,106.48,64.12,25,10.6028410515716,1.13006412900823,0,-69.7200758188963,140,0,1.10225722264447,0,0.785714285714286,3.28996489956094,0
2.16487673879773,85.3211544454098,0.684777524937692,1.00607145438084,0.201607975786468,-34.4773419201374,1.44,0,-3.61957773566246,0,0.00215621917884871,1.44155844155844,1.44424110995608,0.307018116040414,195.810905005783,162.16,73.76,26,17.3480470468276,2.56623132653668,0,-66.0221913784742,63.7037037037037,0,1.14597890825475,0,0.625,3.8692550773065,0
2.21926054842266,84.2131227254868,0.962823557884927,0.984913300852195,0.21055328549739,-44.9217706918716,1.59999999999999,0,-7.9333633184433,0.351318209687309,0.00215181489979955,1.42424242424242,1.19015786732221,0.217003274194269,142.42808321757,114.36,61.56,14,25.047871334297,3.14793932643612,0,-63.826085832715,60,0,1.07001440673006,0,0.75,4.31694449377261,0
0.956441871194258,90.4213301837444,0.962082523331711,0.99520353519956,0.120279703133506,-39.3295921385288,1.23999999999999,0,-4.11950424313545,0.601877934272301,0.00217918358822341,1.57508731082654,1.21962343441402,0.270938715923503,248.375925521056,75.92,42.4,21,24.0631146171419,2.06170188793344,0,-65.7660020321608,60,0,1.13337880363062,0,0.75,3.68936740446719,0
1.55516427168921,92.8917229175568,0.690116374003186,1.02537424116648,0.160711916653142,-37.2486114501953,1.36,0,-1.13695487380028,0.549188156638013,0.00157839354682401,2.25,7.61214182049267,0.225286311012056,133.118659953276,102.76,78.56,20,22.7098041184874,2.36399670952643,0,-64.0122043132782,100,0,1.10828750925551,0,0.818181818181818,3.73673030699871,0
3.73331189996435,83.804976195097,0.56663825076094,1.04227409037832,0.259650547700921,-38.0430929362774,1.84000000000001,0,8.07270035147667,0,0.00675869687677456,2.19615384615385,2.37038491751767,0.371708983183589,150.015456298987,153.24,113.76,13,19.8128665429959,2.19279521089376,0,-63.1322242170572,60,0,1.07543973247686,0,0.625,5.11697083062147,0
0.571825048149176,96.0394591093063,0.885647793455326,0.995151430494183,0.0863227338942447,-38.996797055006,1.32000000000004,0,-3.13644483685493,0.622549019607843,0.00248966174188761,2.97302158273382,1.59074163614036,0.250967654807453,122.517286173999,228.44,108.8,16,20.4463557318801,1.37311895130455,0,-68.4170448571444,60,0,1.09529540120955,0,0.777777777777778,4.04808305687542,0
2.85723254725091,89.6829664707184,0.700868980030039,1.00327942275852,0.218473864809658,-43.1367196142673,1.72,0,1.70566141605377,0,0.00452091691265646,3.99882214369847,1.72296602730377,0.305132754819779,160.657167303065,208.96,105.16,13,27.35866077706,2.99954088004043,0,-63.5657062232494,40,0,1.14755076136435,0,0.857142857142857,4.10688901504221,0
1.44282450403434,91.0160280764103,0.792044421163721,0.999673519446204,0.158595646805068,-34.8457954823971,1.44,0,-2.83507630228996,0.559432933478735,0.00191689707032425,4.43206521739131,2.12343788963068,0.24161684690218,189.913494493812,131.44,81.44,19,31.8904610266829,2.00349829322138,0,-59.2359234213829,60,0,1.0922684665614,0,0.727272727272727,4.20938882689085,0
3.59504522900166,97.3787009716034,0.658876155408297,0.996121176380498,0.225004076335165,-41.316345334053,1.15999999999999,0,1.31653249263763,0.636761487964989,0.00380642349731616,1.33103448275862,5.39934467882281,0.348874341332328,88.7958921808749,55.56,34.8,20,16.5601096056961,5.62038413593454,0,-62.1672399841249,80,36.2481458090245,1.40306977733883,0.4398,0.818181818181818,2.75779069040617,0
2.38520016487928,93.6613529920578,0.884983605318504,0.98207595906101,0.200669209017625,-37.6143306493759,1.31999999999999,0.75264647603035,1.72166526317596,0.598134671187874,0.00407783376888399,5.74358974358974,2.41565043442742,0.322519441446148,34.7439555078745,215.76,93,16,22.8241877026964,2.56060859615977,0,-66.2047871798277,160,0,1.68364056929007,0,0.666666666666667,3.86052202122145,1
2.5606510784045,90.1224687695503,0.688563891421754,1.01354526505288,0.205983315294923,-33.6281135678291,1.68000000000001,0,1.09393894672394,0.684080564835161,0.00344798817948519,9.00711743772242,3.09004487233887,0.286561165370247,121.22002596284,491.4,130.64,15,28.7839133435534,2.99711657928638,0,-53.2179203100502,24,0,1.15338691370614,0,0.666666666666667,4.13504064926288,0
5.13227528815345,93.9767993986607,0.84827240548895,0.996965403613218,0.287077175842122,-42.0416593551636,1.32000000000002,0,-4.02607768774033,0.314285714285714,0.00333256650186778,7.65284974093264,2.0077417070655,0.384645556985712,111.572325703998,95,45.72,28,15.5703366625481,3.63730562412363,0,-64.8840499714017,80,48.2320497067268,1.24178058059088,0.54904,0.625,3.09144646808121,1
8.71325082098557,89.7320099174976,0.953025655833208,0.998107581405414,0.460956911623304,-34.0398885309696,1.72,0,0.520482659339905,0.470655926352128,0.00108614993986369,2.23213114754098,1.47025873784113,0.22539332006686,155.833640217781,130.92,83.64,29,15.7613399529344,0.724418370570206,0,-68.0674434512854,140,0,1.03776170861115,0,0.866666666666667,3.7546166880828,0
4.66949425796558,95.1014496386051,0.958352228806043,0.994864649557699,0.282448650090261,-34.9745862185955,1.47999999999998,2.96373292803764,0.210452824831009,0.585937628029695,0.00247967921415141,1.45573159366263,1.1319911470531,0.295665661543396,61.0421829484403,101.64,65.04,22,12.7744627049397,0,0,-59.8361731827259,200,0,1.00534502298134,0,0.75,4.25485177421278,0
3.72975959530687,87.0448723435402,0.626557066426208,1.01114323019013,0.251764256779535,-37.7370417118073,1.87999999999999,0,-0.939033925533295,0.654794520547945,0.00364787199124726,3.51202749140894,2.14149912782487,0.315876052092837,216.113895411293,347.08,129.92,17,30.6689076918518,4.42376008832883,0,-65.7802198350429,40,54.8206128273903,1.16143112863047,0.50772,0.888888888888889,4.75515817168604,0
1.91702958784152,94.1064916551113,0.849697891239413,0.996322603411046,0.179372904036131,-36.0024981200695,1.39999999999998,0,-1.8368698656559,0.472551130247578,0.00202295616983332,1.24318181818182,1.16204907167105,0.263399151022207,197.668116706113,110.36,71.72,21,20.3417663769732,3.15632713221573,0,-63.7992876380682,60,49.2597951829436,1.13135150861723,0.48756,0.75,3.77142678012099,0
1.0289955335401,83.8026963174343,0.898127431009151,0.993531144974213,0.125961010256884,-35.806842148304,1.59999999999999,0,-4.48841601610184,0.565071368597817,0.00236404149377593,1.53860640301318,1.43688251785391,0.255725123313419,110.352720413357,235.2,93.4,17,20.7636284911281,1.96097116832352,0,-68.5356162145734,41.3333333333333,0,1.06344122892798,0,0.7,4.02611908364708,0
2.74234866806929,91.8396301567554,0.932580377856615,0.992203534522333,0.217287783637629,-35.7204340398312,1.72,0,-4.1469968855381,0.345454545454546,0.00136557495901208,1.22238586156112,1.04560682636306,0.203945901304629,112.354615991314,144.24,51.92,19,12.5792339524385,0.356076667052982,0,-60.0741873368621,61.8181818181818,0,1.03794277271298,0,0.727272727272727,4.32329614027366,0
1.11408614828086,92.6712602376938,0.940405578933356,0.987671629747821,0.127971904847346,-34.6066243946552,1.39999999999998,0,-6.27435743808746,0.616129032258064,0.00207422089767904,1.26689655172414,1.12516127024425,0.229530878199387,113.800239259998,138.56,82.72,16,15.2351907232688,0.705576238571155,0,-66.8925314888358,121.333333333333,0,1.05480548175687,0,0.777777777777778,3.78509963955048,0
5.25291327542415,86.244136095047,0.59092152623835,1.02985989488844,0.296451887030346,-38.2176004350185,1.47999999999998,0,-0.368289649486542,0.726384364820847,0.0100286953325983,2.23318385650224,3.57194244604317,0.455322604518452,118.831900718312,150.32,91.16,13,23.2895843894684,2.78120802934248,0,-66.4440310999751,100,0,1.16501060202541,0,0.625,3.46766999965871,0
0.806313556811013,86.6161268204451,0.930420523134877,0.990552516677086,0.111020740050043,-29.828866943717,1.44,0,-7.98065774142742,0.137777777777777,0.00115328277886497,1.18864774624374,1.0464290158881,0.176436506566284,105.678521350026,143.72,57.88,17,15.8037012476827,0.877252575561151,0,-55.5149717755616,100,0,1.06730169455423,0,0.888888888888889,3.99978475466647,0
3.18103884066603,79.8479542136192,0.788551868680495,0.975426821312005,0.244436594917835,-31.2299951910973,1.36,0,-5.70569559931755,0.714695340501792,0.00438008826640406,1.52377358490566,1.18276983641367,0.310524450407219,93.147898266713,103.16,60.96,14,13.4829815339303,0.623676306484668,0,-64.7878389745951,174.285714285714,0,1.08581361539457,0,0.75,3.48697846068916,0
0.835073089589557,94.5720858871937,0.946897625207666,0.995171818422238,0.108866062442954,-34.2535004019737,1.48000000000004,0,-5.72400912642479,0.364688856729378,0.00156712249931488,1.39953810623557,1.09791441796497,0.20723568513822,179.160171706229,246.04,116,17,19.5963235100651,1.09587678160196,0,-62.1809022024274,40,0,1.07040802375183,0,0.888888888888889,4.31893970968398,0
4.29942560164142,97.0038250088692,0.510076623376925,1.14166404918803,0.261845731803541,-46.6931164264679,1.28,0,7.47724622488022,0.622030237580994,0.00423614626648715,1.10869565217391,3.35361664833172,0.34864845708049,58.5486640062715,68.56,43.6,18,18.4313720384686,5.87423319960474,0,-62.554775814712,60,40.6942951740325,1.57078064522474,0.52904,0.8,3.35501785920007,0
2.57478026434995,86.8573226034641,0.963871747796735,0.991383708329578,0.215775354675704,-37.9967428743839,1.48000000000001,0,-3.3198781311512,0.644341801385681,0.00141503387897393,1.28364779874214,1.11958600932009,0.234240188421209,114.837742991745,141.28,49.88,24,12.6905143766109,0.323706876020104,0,-61.7044752016664,61.1764705882353,0,0.994044020025794,0,0.916666666666667,3.69447021504098,0
0.824224394581445,85.95578558743,0.808024837459647,0.953809933580236,0.108095735338808,-29.8889074474573,1.56000000000001,0,-6.54112733900547,0,0.0118477880262425,1.86730911786508,1.52209667327826,0.359263475792617,75.990159095132,86.96,64.76,7,20.3932293735182,2.15365227676529,0,-61.5287737540901,200,0,1.19164423298237,0,0.75,4.09527344406357,0
2.07509484662144,82.7286392450333,0.88769777641125,0.972208010974315,0.200821291808967,-38.3680798113346,2.11999999999998,0,-2.64956429600716,0,0.00174621251348436,1.37010159651669,1.26303163735164,0.171561049368446,56.8753285266252,117.56,66.84,11,15.9861105918941,0.336681350273295,0,-58.5173343457282,160,0,1.01495603267592,0,0.833333333333333,5.911038992357,0
1.67330369397037,95.2193439006805,0.730760713498767,1.00734407126019,0.160587711365292,-42.9755672812462,1.12000000000001,0,0.181850045919418,0.629353233830846,0.0031968021978022,19.8393574297189,7.19752531715916,0.296351541590991,55.1271368563175,107.52,66.28,17,15.2480518440162,2.25285447753089,0,-62.5687066860497,120,0,1.24018071257837,0,0.888888888888889,3.18700833129924,0
6.56276273749484,94.6360565721989,0.693797920591603,1.00466238178929,0.346042179576908,-39.5468920469284,1.63999999999997,0,1.99564918875694,0.567951318458418,0.00357624042211517,2.31880108991826,4.42296072507553,0.303805883787031,147.850093397179,234.92,110.08,16,21.0648929237186,3.63533999030975,0,-58.7653637543321,40,0,1.11214627872578,0,0.666666666666667,4.600568990461,0
2.20028047093944,97.1166230738163,0.778828099960134,1.00211148638992,0.19480455185434,-34.9104106426239,1.32000000000002,0,-3.13220173120499,0.564593301435407,0.00156602465960104,5.73333333333335,3.25615771795554,0.242042947951977,145.45920111239,144.52,73.16,23,21.8664307363335,3.63556614482424,0,-58.5630692243576,80,0,1.10421966690177,0,0.769230769230769,4.10741182503429,0
5.63326901327929,86.3711908459663,0.696401289181871,1.03142635237848,0.311618309234456,-22.0111906528473,1.67999999999996,0,-1.58231891691685,0.6875,0.00522294988577262,16.991935483871,9.27302042347323,0.352701377932189,93.1596037559211,238.92,146.48,15,29.6700311384483,0,0,-54.7579396635294,180,0,1.11457046345456,0,0.875,4.60207443312056,0
3.81713002129007,91.0063944756985,0.954467702758191,0.992412411079055,0.255506301048538,-39.8775860667229,1.36,0,-4.15016338229179,0.33975594091201,0.00325668465469706,1.55088309503785,1.21134970862097,0.295970047877695,150.192213704189,117.68,73,17,27.1314905659669,3.79876540730989,0,-66.5273807674646,80,0,1.15951648889637,0,0.777777777777778,3.85949890223305,0
0.786450790026779,94.4959968328476,0.970194130576599,0.993856432140766,0.106717104172771,-32.3168635368347,1.28,0,-5.19479811191559,0.388189738625362,0.00155064499788668,1.39358372456964,1.14191100212531,0.234859091509627,158.105932757258,152.56,75.4,22,26.9780031280346,4.00760004422281,0,-55.8543285652995,46.6666666666667,0,1.16031567869934,0,0.833333333333333,3.62770957460236,0
5.11493102196716,99.3916317820549,0.609741768295448,1.06078030415723,0.30211653627199,-45.3685410320759,1.68000000000001,0,3.73724848031998,0.479738562091503,0.00429206175081729,1.32420091324201,1.4865835929611,0.394847938692932,125.022536084056,278.76,432.88,21,30.0929235942908,3.44601132273674,0,-59.7015001431107,40,0,1.13870844068483,0,0.5,4.69721778010032,0
2.57328841664599,92.5399586558342,0.714205397354376,0.993822508603135,0.194110140181203,-36.2679772078991,1.12000000000001,0,-1.35159865021706,0.735430157261795,0.00622992205170555,9.98492462311558,2.57598537740307,0.400967514893799,81.4303229099937,53.48,34.12,16,16.2664408764026,4.72228918979687,0,-55.3252695567906,80,19.0832640658319,1.32534096415755,0.2522,0.777777777777778,3.04186345672388,0
4.09317162426068,95.5996513366699,0.7274592136451,1.01459184031621,0.267723376862046,-41.5165685117245,1.15999999999999,0,3.07480245828629,0.52755905511811,0.0018699217221135,17.8527607361963,6.61095635083863,0.297201696613882,61.9724572543055,129.72,44.88,29,15.462060820095,5.00487629918932,0,-58.0441624224186,40,35.93762110427,1.52071411958288,0.4968,0.866666666666667,3.02909825361547,0
3.0231938171623,87.1211439371109,0.763933068404518,0.901075725953023,0.241638032852313,-28.0146822333336,1.36,0,-0.816637650132179,0.738651994497937,0.00442479354770084,1.12876830318691,1.37590647131875,0.289397643953458,77.0462213829159,47.8,32.84,12,11.7854161130625,0.183777649652548,0,-58.9086718678474,300,0,1.03886330973995,0,0.714285714285714,3.85680086027588,0
3.16142365942365,82.6926454901695,0.865227777650209,0.991607086261195,0.243315548417528,-32.6722264289856,1.44,0,2.35059671103954,0.555558595780775,0.00364876949002519,2.51204281891169,1.34250593076487,0.315236619870091,130.194899924099,98.04,60.8,17,21.0118693983451,4.57651316139914,0,-54.5255191192031,80,34.3555369366704,1.34873753914765,0.47064,0.888888888888889,2.3800331442035,0
0.327565744209289,87.5545479357243,0.895931385202972,0.983556531890392,0.0673294427788608,-36.8354097008705,1.35999999999997,0,2.64978036284447,0,0.00086160183908046,1.38888888888889,1.07565872479594,0.133514961508036,89.4432901889085,226.6,72.68,13,18.3735639190507,3.08904999287153,0,-54.9906077384949,27.2,34.9048841807247,1.33127961289856,0.45676,0.857142857142857,3.69790940858601,0
1.27173332045368,90.0347288697958,0.949953946609521,0.981835344149756,0.146235642785953,-20.0888570398092,1.32000000000002,0,-3.43241915106773,0.649157581764123,0.00187563190184049,1.63401670463174,1.24994293901032,0.239863963352881,67.0489340592176,129.28,85.08,19,17.5734928091869,1.54875811646424,0,-53.6669467322528,260,0,1.16390747792176,0,0.9,3.80608228934639,0
1.53934297362508,82.6721247285604,0.894550450487471,0.96983909043658,0.164897938521592,-29.6788346022367,1.20000000000001,0,1.78459100425243,0.741019214703425,0.00311404963900343,1.21118755608735,1.0706178576209,0.263223058700974,70.1232418790459,59.96,40.56,14,15.0105476329528,4.13309512861763,0,-57.0489640265703,129.090909090909,36.2150668762623,1.5593046075754,0.51004,1,2.63867404544657,0
1.62044104375128,94.7621874511242,0.86162713504802,0.979757116118537,0.157605436503705,-40.0679782032967,1.23999999999999,0,0.811193138360977,0,0.00229509825327511,2.23297491039426,1.41133769678675,0.250278134216946,68.2725143879652,96.08,82.04,17,22.2967287663729,4.39640594099198,0,-63.7199030965567,86.6666666666667,39.3699143740533,1.40710164492057,0.4904,0.888888888888889,3.39431915608006,0
1.84824870084315,92.2302454710007,0.873500068350619,0.968180108986624,0.177041473952047,-47.5971475243568,1.11999999999998,0,-1.41860172152519,0.733193281735376,0.00250627146899136,1.48580697485807,1.17073117612683,0.278604100979006,96.5201470734818,56.44,27.68,19,24.0821373662179,7.22480610013643,0,-65.4190291568637,74.6666666666667,40.5487671758236,1.43350667819285,0.47432,0.727272727272727,3.06965029297886,0
3.6421231825234,96.9790704548359,0.755233500053954,1.0917938071633,0.240601129597285,-41.403591632843,1.15999999999999,0,0.497624278068542,0.0425531914893627,0.00311586580506193,2.62209302325582,1.6537204211764,0.362058239929641,75.8473640531301,95.08,79.76,26,17.2547034432808,2.73424884397829,0,-62.995590801537,100,0,1.20863989980197,0,0.733333333333333,3.47030708756603,0
